,No.1 R_Z,No.2 R_Z,No.3 R_Z,No.4 R_Z,No.5 R_Z,No.6 R_Z,No.7 R_Z,No.8 R_Z,No.9 R_Z,No.10 R_Z
10484, 0.1999999999999993, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.5, 3.900000000000002, 2.099999999999998, -0.1999999999999993, 0.5, 3.5
10485, 0.1999999999999993, 0.0, 1.3000000000000007, 0.9000000000000021, -0.5, 4.0, 2.099999999999998, -0.3000000000000007, 0.5999999999999979, 3.5
10486, 0.1999999999999993, 0.0, 1.2000000000000028, 0.9000000000000021, -0.5, 3.900000000000002, 2.1999999999999993, -0.1999999999999993, 0.5999999999999979, 3.3999999999999986
10487, 0.1999999999999993, 0.0, 1.2000000000000028, 0.9000000000000021, -0.5999999999999979, 3.900000000000002, 2.1999999999999993, -0.1999999999999993, 0.5999999999999979, 3.3999999999999986
10488, 0.1999999999999993, 0.0, 1.3000000000000007, 0.9000000000000021, -0.5, 3.8000000000000007, 2.1999999999999993, -0.3000000000000007, 0.5999999999999979, 3.3999999999999986
10489, 0.3000000000000007, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.5999999999999979, 3.700000000000003, 2.1999999999999993, -0.3000000000000007, 0.5999999999999979, 3.3999999999999986
10490, 0.1999999999999993, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.5999999999999979, 3.700000000000003, 2.1999999999999993, -0.1999999999999993, 0.6999999999999993, 3.3999999999999986
10491, 0.1999999999999993, -0.10000000000000142, 1.2000000000000028, 0.9000000000000021, -0.5, 3.700000000000003, 2.099999999999998, -0.3000000000000007, 0.6999999999999993, 3.599999999999998
10492, 0.3000000000000007, 0.0, 1.3000000000000007, 0.9000000000000021, -0.5, 3.700000000000003, 2.099999999999998, -0.3000000000000007, 0.6999999999999993, 3.599999999999998
10493, 0.3000000000000007, 0.0, 1.3000000000000007, 0.9000000000000021, -0.5999999999999979, 3.700000000000003, 2.1999999999999993, -0.3000000000000007, 0.6999999999999993, 3.599999999999998
10494, 0.1999999999999993, 0.0, 1.3000000000000007, 0.9000000000000021, -0.5, 3.6000000000000014, 2.1999999999999993, -0.1999999999999993, 0.5999999999999979, 3.5
10495, 0.1999999999999993, 0.0, 1.2000000000000028, 1.0, -0.5999999999999979, 3.6000000000000014, 2.1999999999999993, -0.40000000000000213, 0.5999999999999979, 3.5
10496, 0.3000000000000007, 0.0, 1.2000000000000028, 1.0, -0.5, 3.6000000000000014, 2.1999999999999993, -0.3000000000000007, 0.5999999999999979, 3.5
10497, 0.3000000000000007, -0.10000000000000142, 1.3000000000000007, 1.0, -0.5, 3.5, 2.1999999999999993, -0.1999999999999993, 0.5999999999999979, 3.599999999999998
10498, 0.1999999999999993, 0.0, 1.3000000000000007, 0.9000000000000021, -0.5, 3.5, 2.1999999999999993, -0.3000000000000007, 0.5999999999999979, 3.599999999999998
10499, 0.3000000000000007, -0.10000000000000142, 1.2000000000000028, 1.0, -0.3999999999999986, 3.400000000000002, 2.1999999999999993, -0.1999999999999993, 0.5999999999999979, 3.599999999999998
10500, 0.3000000000000007, 0.0, 1.2000000000000028, 1.0, -0.5, 3.5, 2.099999999999998, -0.1999999999999993, 0.5999999999999979, 3.599999999999998
10501, 0.3999999999999986, -0.10000000000000142, 1.2000000000000028, 1.0, -0.3999999999999986, 3.400000000000002, 2.099999999999998, -0.1999999999999993, 0.5999999999999979, 3.599999999999998
10502, 0.3000000000000007, 0.0, 1.3000000000000007, 1.0, -0.5, 3.3000000000000007, 2.099999999999998, -0.10000000000000142, 0.3999999999999986, 3.599999999999998
10503, 0.3999999999999986, -0.10000000000000142, 1.2000000000000028, 0.9000000000000021, -0.3999999999999986, 3.200000000000003, 2.1999999999999993, -0.10000000000000142, 0.3999999999999986, 3.8000000000000007
10504, 0.3999999999999986, -0.10000000000000142, 1.2000000000000028, 1.0, -0.3999999999999986, 3.200000000000003, 2.3000000000000007, -0.10000000000000142, 0.3999999999999986, 3.6999999999999993
10505, 0.3000000000000007, -0.10000000000000142, 1.2000000000000028, 1.0, -0.29999999999999716, 3.200000000000003, 2.3000000000000007, 0.0, 0.3000000000000007, 3.6999999999999993
10506, 0.3000000000000007, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.29999999999999716, 3.1000000000000014, 2.3000000000000007, 0.0, 0.1999999999999993, 3.6999999999999993
10507, 0.3999999999999986, -0.10000000000000142, 1.2000000000000028, 0.9000000000000021, -0.29999999999999716, 3.200000000000003, 2.1999999999999993, 0.0, 0.1999999999999993, 3.6999999999999993
10508, 0.3999999999999986, -0.1999999999999993, 1.2000000000000028, 1.0, -0.3999999999999986, 3.1000000000000014, 2.1999999999999993, 0.0, 0.0, 3.6999999999999993
10509, 0.3999999999999986, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.29999999999999716, 3.1000000000000014, 2.3000000000000007, 0.0, -0.10000000000000142, 3.6999999999999993
10510, 0.3999999999999986, -0.10000000000000142, 1.3000000000000007, 1.0, -0.29999999999999716, 3.0, 2.3000000000000007, 0.0, -0.1999999999999993, 3.8000000000000007
10511, 0.5, -0.10000000000000142, 1.2000000000000028, 1.0, -0.29999999999999716, 3.0, 2.1999999999999993, 0.0, -0.40000000000000213, 3.8000000000000007
10512, 0.3999999999999986, -0.10000000000000142, 1.3000000000000007, 1.0, -0.29999999999999716, 3.0, 2.1999999999999993, 0.0, -0.5, 3.8000000000000007
10513, 0.3999999999999986, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.1999999999999993, 2.900000000000002, 2.099999999999998, 0.09999999999999787, -0.6000000000000014, 3.8000000000000007
10514, 0.5, -0.10000000000000142, 1.2000000000000028, 0.9000000000000021, -0.1999999999999993, 2.900000000000002, 2.099999999999998, 0.09999999999999787, -0.9000000000000021, 3.8999999999999986
10515, 0.5, -0.1999999999999993, 1.2000000000000028, 0.9000000000000021, -0.1999999999999993, 2.8000000000000007, 2.1999999999999993, 0.09999999999999787, -1.1000000000000014, 3.8000000000000007
10516, 0.5, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.1999999999999993, 2.900000000000002, 2.1999999999999993, 0.1999999999999993, -1.3000000000000007, 3.8000000000000007
10517, 0.5, -0.10000000000000142, 1.3000000000000007, 0.9000000000000021, -0.09999999999999787, 2.8000000000000007, 2.1999999999999993, 0.1999999999999993, -1.5, 3.8000000000000007
10518, 0.3999999999999986, -0.10000000000000142, 1.2000000000000028, 0.8000000000000007, -0.1999999999999993, 2.8000000000000007, 2.1999999999999993, 0.1999999999999993, -1.6999999999999993, 3.8000000000000007
10519, 0.5, -0.1999999999999993, 1.3000000000000007, 0.8000000000000007, -0.1999999999999993, 2.8000000000000007, 2.099999999999998, 0.3000000000000007, -2.0, 3.8999999999999986
10520, 0.6000000000000014, -0.1999999999999993, 1.3000000000000007, 0.7000000000000028, -0.1999999999999993, 2.8000000000000007, 2.1999999999999993, 0.3000000000000007, -2.3000000000000007, 3.8999999999999986
10521, 0.5, -0.1999999999999993, 1.2000000000000028, 0.8000000000000007, -0.09999999999999787, 2.8000000000000007, 2.1999999999999993, 0.1999999999999993, -2.5, 3.8999999999999986
10522, 0.5, -0.10000000000000142, 1.3000000000000007, 0.7000000000000028, -0.09999999999999787, 2.700000000000003, 2.1999999999999993, 0.3000000000000007, -2.8000000000000007, 3.8999999999999986
10523, 0.3999999999999986, -0.10000000000000142, 1.4000000000000021, 0.7000000000000028, -0.1999999999999993, 2.8000000000000007, 2.1999999999999993, 0.3000000000000007, -3.1000000000000014, 3.8999999999999986
10524, 0.5, -0.10000000000000142, 1.3000000000000007, 0.6000000000000014, -0.09999999999999787, 2.8000000000000007, 2.1999999999999993, 0.3999999999999986, -3.3000000000000007, 3.8000000000000007
10525, 0.5, -0.10000000000000142, 1.4000000000000021, 0.6000000000000014, -0.09999999999999787, 2.700000000000003, 2.1999999999999993, 0.1999999999999993, -3.6000000000000014, 3.8999999999999986
10526, 0.5, -0.10000000000000142, 1.4000000000000021, 0.6000000000000014, -0.09999999999999787, 2.700000000000003, 2.1999999999999993, 0.3000000000000007, -4.0, 3.8999999999999986
10527, 0.5, -0.10000000000000142, 1.3000000000000007, 0.5, -0.1999999999999993, 2.6000000000000014, 2.1999999999999993, 0.3999999999999986, -4.199999999999999, 3.8999999999999986
10528, 0.6000000000000014, -0.10000000000000142, 1.3000000000000007, 0.40000000000000213, -0.09999999999999787, 2.700000000000003, 2.1999999999999993, 0.3999999999999986, -4.600000000000001, 3.8999999999999986
10529, 0.5, -0.10000000000000142, 1.3000000000000007, 0.40000000000000213, -0.1999999999999993, 2.700000000000003, 2.1999999999999993, 0.3000000000000007, -4.800000000000001, 3.8999999999999986
10530, 0.5, -0.10000000000000142, 1.4000000000000021, 0.40000000000000213, -0.09999999999999787, 2.5, 2.1999999999999993, 0.3000000000000007, -5.0, 4.0
10531, 0.5, -0.1999999999999993, 1.3000000000000007, 0.3000000000000007, -0.1999999999999993, 2.6000000000000014, 2.1999999999999993, 0.3999999999999986, -5.199999999999999, 4.0
10532, 0.6000000000000014, -0.10000000000000142, 1.3000000000000007, 0.3000000000000007, -0.1999999999999993, 2.6000000000000014, 2.1999999999999993, 0.3000000000000007, -5.600000000000001, 4.0
10533, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, 0.20000000000000284, -0.09999999999999787, 2.6000000000000014, 2.3000000000000007, 0.3000000000000007, -5.800000000000001, 3.8999999999999986
10534, 0.5, -0.10000000000000142, 1.3000000000000007, 0.10000000000000142, -0.29999999999999716, 2.6000000000000014, 2.3000000000000007, 0.3000000000000007, -6.100000000000001, 3.8999999999999986
10535, 0.5, -0.10000000000000142, 1.4000000000000021, 0.10000000000000142, -0.1999999999999993, 2.6000000000000014, 2.099999999999998, 0.3999999999999986, -6.400000000000002, 3.8999999999999986
10536, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.09999999999999787, -0.29999999999999716, 2.5, 2.099999999999998, 0.3000000000000007, -6.5, 3.8999999999999986
10537, 0.5, -0.10000000000000142, 1.4000000000000021, 0.0, -0.1999999999999993, 2.5, 2.1999999999999993, 0.3000000000000007, -6.600000000000001, 3.8999999999999986
10538, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.09999999999999787, -0.1999999999999993, 2.5, 2.1999999999999993, 0.3999999999999986, -6.800000000000001, 3.8999999999999986
10539, 0.5, 0.0, 1.4000000000000021, -0.09999999999999787, -0.1999999999999993, 2.5, 2.1999999999999993, 0.1999999999999993, -7.0, 3.8999999999999986
10540, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.1999999999999993, -0.29999999999999716, 2.5, 2.1999999999999993, 0.3000000000000007, -7.100000000000001, 3.8999999999999986
10541, 0.5, 0.0, 1.4000000000000021, -0.29999999999999716, -0.29999999999999716, 2.5, 2.1999999999999993, 0.1999999999999993, -7.199999999999999, 3.8999999999999986
10542, 0.5, 0.0, 1.4000000000000021, -0.1999999999999993, -0.29999999999999716, 2.5, 2.1999999999999993, 0.3000000000000007, -7.199999999999999, 3.8999999999999986
10543, 0.6000000000000014, 0.0, 1.3000000000000007, -0.29999999999999716, -0.29999999999999716, 2.5, 2.1999999999999993, 0.1999999999999993, -7.300000000000001, 3.8000000000000007
10544, 0.6000000000000014, 0.0, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.5, 2.3000000000000007, 0.1999999999999993, -7.400000000000002, 3.8000000000000007
10545, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.400000000000002, 2.3000000000000007, 0.3000000000000007, -7.400000000000002, 3.8000000000000007
10546, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.29999999999999716, -0.29999999999999716, 2.400000000000002, 2.3000000000000007, 0.1999999999999993, -7.400000000000002, 3.8000000000000007
10547, 0.6000000000000014, 0.0, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.400000000000002, 2.3000000000000007, 0.09999999999999787, -7.300000000000001, 3.8000000000000007
10548, 0.5, -0.10000000000000142, 1.5, -0.5, -0.1999999999999993, 2.400000000000002, 2.3000000000000007, 0.1999999999999993, -7.199999999999999, 3.8000000000000007
10549, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.5, -0.29999999999999716, 2.400000000000002, 2.1999999999999993, 0.09999999999999787, -7.300000000000001, 3.8000000000000007
10550, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.400000000000002, 2.1999999999999993, 0.1999999999999993, -7.100000000000001, 3.8000000000000007
10551, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.5, 2.3000000000000007, 0.1999999999999993, -6.900000000000002, 3.8000000000000007
10552, 0.6000000000000014, -0.10000000000000142, 1.5, -0.3999999999999986, -0.1999999999999993, 2.400000000000002, 2.3000000000000007, 0.1999999999999993, -6.800000000000001, 3.8000000000000007
10553, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.5, 2.1999999999999993, 0.09999999999999787, -6.600000000000001, 3.8000000000000007
10554, 0.5, 0.0, 1.5, -0.5, -0.29999999999999716, 2.400000000000002, 2.3000000000000007, 0.09999999999999787, -6.400000000000002, 3.8000000000000007
10555, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.5, -0.29999999999999716, 2.5, 2.3000000000000007, 0.09999999999999787, -6.100000000000001, 3.8000000000000007
10556, 0.5, -0.10000000000000142, 1.4000000000000021, -0.5, -0.1999999999999993, 2.5, 2.3000000000000007, 0.09999999999999787, -6.0, 3.8999999999999986
10557, 0.5, -0.10000000000000142, 1.4000000000000021, -0.5, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, 0.09999999999999787, -5.800000000000001, 3.8999999999999986
10558, 0.6000000000000014, -0.10000000000000142, 1.5, -0.3999999999999986, -0.29999999999999716, 2.5, 2.3999999999999986, 0.09999999999999787, -5.5, 3.8999999999999986
10559, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.3999999999999986, -0.29999999999999716, 2.400000000000002, 2.3000000000000007, 0.09999999999999787, -5.300000000000001, 3.8999999999999986
10560, 0.5, -0.10000000000000142, 1.5, -0.29999999999999716, -0.29999999999999716, 2.5, 2.3999999999999986, 0.09999999999999787, -5.0, 3.8999999999999986
10561, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, -0.29999999999999716, -0.29999999999999716, 2.5, 2.3000000000000007, 0.09999999999999787, -4.699999999999999, 3.8999999999999986
10562, 0.5, 0.0, 1.4000000000000021, -0.1999999999999993, -0.29999999999999716, 2.5, 2.3000000000000007, 0.0, -4.5, 3.8999999999999986
10563, 0.6000000000000014, 0.0, 1.5, -0.09999999999999787, -0.09999999999999787, 2.400000000000002, 2.3000000000000007, 0.0, -4.199999999999999, 3.8999999999999986
10564, 0.5, 0.0, 1.5, -0.09999999999999787, -0.09999999999999787, 2.400000000000002, 2.3999999999999986, 0.0, -3.900000000000002, 3.8999999999999986
10565, 0.6000000000000014, 0.0, 1.4000000000000021, -0.09999999999999787, -0.1999999999999993, 2.400000000000002, 2.3000000000000007, 0.0, -3.6000000000000014, 3.8999999999999986
10566, 0.5, 0.0, 1.4000000000000021, 0.0, -0.1999999999999993, 2.400000000000002, 2.3000000000000007, 0.0, -3.3000000000000007, 3.8999999999999986
10567, 0.5, -0.10000000000000142, 1.5, 0.0, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, 0.0, -3.1000000000000014, 3.8999999999999986
10568, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, 0.0, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, 0.0, -2.6999999999999993, 3.8999999999999986
10569, 0.5, -0.10000000000000142, 1.4000000000000021, 0.10000000000000142, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, 0.0, -2.400000000000002, 3.8999999999999986
10570, 0.6000000000000014, -0.10000000000000142, 1.4000000000000021, 0.0, -0.09999999999999787, 2.400000000000002, 2.5, 0.0, -2.1999999999999993, 3.8000000000000007
10571, 0.5, 0.0, 1.4000000000000021, 0.10000000000000142, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, 0.0, -1.9000000000000021, 3.8000000000000007
10572, 0.6000000000000014, 0.0, 1.4000000000000021, 0.20000000000000284, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, 0.0, -1.6000000000000014, 3.8000000000000007
10573, 0.5, -0.10000000000000142, 1.5, 0.20000000000000284, -0.1999999999999993, 2.3000000000000007, 2.3999999999999986, -0.10000000000000142, -1.3000000000000007, 3.8000000000000007
10574, 0.6000000000000014, -0.10000000000000142, 1.3000000000000007, 0.20000000000000284, -0.1999999999999993, 2.400000000000002, 2.3999999999999986, -0.10000000000000142, -1.1000000000000014, 3.8000000000000007
10575, 0.5, 0.0, 1.4000000000000021, 0.10000000000000142, -0.09999999999999787, 2.3000000000000007, 2.3999999999999986, 0.0, -0.9000000000000021, 3.8000000000000007
10576, 0.6000000000000014, 0.0, 1.4000000000000021, 0.20000000000000284, -0.09999999999999787, 2.400000000000002, 2.3999999999999986, 0.09999999999999787, -0.6000000000000014, 3.8000000000000007
10577, 0.5, 0.0, 1.4000000000000021, 0.3000000000000007, -0.1999999999999993, 2.3000000000000007, 2.3999999999999986, 0.09999999999999787, -0.3000000000000007, 3.8000000000000007
10578, 0.6000000000000014, 0.0, 1.3000000000000007, 0.20000000000000284, -0.1999999999999993, 2.3000000000000007, 2.3999999999999986, 0.0, 0.0, 3.8000000000000007
10579, 0.5, -0.10000000000000142, 1.4000000000000021, 0.40000000000000213, -0.09999999999999787, 2.3000000000000007, 2.5, 0.0, 0.09999999999999787, 3.8000000000000007
10580, 0.6000000000000014, 0.0, 1.3000000000000007, 0.40000000000000213, -0.09999999999999787, 2.3000000000000007, 2.5, 0.0, 0.3000000000000007, 3.8000000000000007
10581, 0.5, 0.0, 1.4000000000000021, 0.40000000000000213, -0.1999999999999993, 2.3000000000000007, 2.5, 0.0, 0.5999999999999979, 3.8000000000000007
10582, 0.6000000000000014, 0.0, 1.3000000000000007, 0.40000000000000213, -0.09999999999999787, 2.200000000000003, 2.5, 0.0, 0.6999999999999993, 3.8000000000000007
10583, 0.5, 0.0, 1.3000000000000007, 0.5, -0.09999999999999787, 2.200000000000003, 2.5, 0.0, 1.0, 3.8999999999999986
10584, 0.6000000000000014, 0.0, 1.3000000000000007, 0.40000000000000213, -0.09999999999999787, 2.1000000000000014, 2.5, -0.10000000000000142, 1.0999999999999979, 3.8999999999999986
